Timestamp,Agent ID,Event
2025-03-08 11:35:54,172,Delivery instruction with ID 172 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-A for amount 8225.93
2025-03-08 11:35:54,173,Delivery instruction with ID 173 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-C for amount 9987.85
2025-03-08 11:35:54,174,Receipt instruction with ID 174 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-C for amount 9987.85
2025-03-08 11:35:54,175,Receipt instruction with ID 175 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-A for amount 7146.42
2025-03-08 11:35:54,176,Delivery instruction with ID 176 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-A for amount 7146.42
2025-03-08 11:35:54,177,Receipt instruction with ID 177 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-C for amount 7170.65
2025-03-08 11:35:54,178,Delivery instruction with ID 178 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-C for amount 7170.65
2025-03-08 11:35:54,179,Delivery instruction with ID 179 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-B for amount 3626.72
2025-03-08 11:35:54,180,Receipt instruction with ID 180 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-B for amount 3626.72
2025-03-08 11:35:54,181,Delivery instruction with ID 181 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-A for amount 2805.46
2025-03-08 11:35:54,182,Receipt instruction with ID 182 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-A for amount 2805.46
2025-03-08 11:35:54,183,Delivery instruction with ID 183 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-D for amount 4543.36
2025-03-08 11:35:54,184,Receipt instruction with ID 184 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-D for amount 4543.36
2025-03-08 11:35:54,185,Delivery instruction with ID 185 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-B for amount 2487.68
2025-03-08 11:35:54,186,Receipt instruction with ID 186 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-B for amount 2487.68
2025-03-08 11:35:54,187,Delivery instruction with ID 187 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-C for amount 6464.18
2025-03-08 11:35:54,188,Receipt instruction with ID 188 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-C for amount 6464.18
2025-03-08 11:35:54,189,Delivery instruction with ID 189 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-B for amount 7765.55
2025-03-08 11:35:54,190,Receipt instruction with ID 190 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-B for amount 7765.55
2025-03-08 11:35:54,191,Delivery instruction with ID 191 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-A for amount 9206.97
2025-03-08 11:35:54,192,Receipt instruction with ID 192 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-A for amount 9206.97
2025-03-08 11:35:54,193,Receipt instruction with ID 193 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-D for amount 3945.33
2025-03-08 11:35:54,194,Delivery instruction with ID 194 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-D for amount 3945.33
2025-03-08 11:35:54,195,Receipt instruction with ID 195 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-B for amount 7207.81
2025-03-08 11:35:54,196,Delivery instruction with ID 196 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-B for amount 7207.81
2025-03-08 11:35:54,197,Receipt instruction with ID 197 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-B for amount 5926.55
2025-03-08 11:35:54,198,Delivery instruction with ID 198 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-B for amount 5926.55
2025-03-08 11:35:54,199,Delivery instruction with ID 199 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-B for amount 1430.28
2025-03-08 11:35:54,200,Receipt instruction with ID 200 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-B for amount 1430.28
2025-03-08 11:35:54,201,Receipt instruction with ID 201 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-B for amount 4715.7
2025-03-08 11:35:54,202,Delivery instruction with ID 202 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-B for amount 4715.7
2025-03-08 11:35:54,203,Delivery instruction with ID 203 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-A for amount 5066.43
2025-03-08 11:35:54,204,Receipt instruction with ID 204 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-A for amount 5066.43
2025-03-08 11:35:54,205,Delivery instruction with ID 205 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-D for amount 4052.57
2025-03-08 11:35:54,206,Receipt instruction with ID 206 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-D for amount 4052.57
2025-03-08 11:35:54,207,Delivery instruction with ID 207 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-B for amount 7573.14
2025-03-08 11:35:54,208,Receipt instruction with ID 208 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-B for amount 7573.14
2025-03-08 11:35:54,209,Delivery instruction with ID 209 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-C for amount 7790.09
2025-03-08 11:35:54,210,Receipt instruction with ID 210 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-C for amount 7790.09
2025-03-08 11:35:54,211,Delivery instruction with ID 211 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-A for amount 3620.13
2025-03-08 11:35:54,212,Receipt instruction with ID 212 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-A for amount 3620.13
2025-03-08 11:35:54,213,Receipt instruction with ID 213 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-C for amount 1651.1
2025-03-08 11:35:54,214,Delivery instruction with ID 214 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-C for amount 1651.1
2025-03-08 11:35:54,215,Delivery instruction with ID 215 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-B for amount 7864.21
2025-03-08 11:35:54,216,Receipt instruction with ID 216 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-B for amount 7864.21
2025-03-08 11:35:54,217,Delivery instruction with ID 217 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-D for amount 9138.09
2025-03-08 11:35:54,218,Receipt instruction with ID 218 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-D for amount 9138.09
2025-03-08 11:35:54,219,Receipt instruction with ID 219 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-C for amount 6254.87
2025-03-08 11:35:54,220,Delivery instruction with ID 220 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-C for amount 6254.87
2025-03-08 11:35:54,221,Receipt instruction with ID 221 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-A for amount 2087.51
2025-03-08 11:35:54,222,Delivery instruction with ID 222 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-A for amount 2087.51
2025-03-08 11:35:54,223,Receipt instruction with ID 223 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-C for amount 6495.73
2025-03-08 11:35:54,224,Delivery instruction with ID 224 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-C for amount 6495.73
2025-03-08 11:35:54,225,Delivery instruction with ID 225 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-A for amount 1151.58
2025-03-08 11:35:54,226,Receipt instruction with ID 226 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-A for amount 1151.58
2025-03-08 11:35:54,227,Delivery instruction with ID 227 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-C for amount 4105.74
2025-03-08 11:35:54,228,Receipt instruction with ID 228 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-C for amount 4105.74
2025-03-08 11:35:54,229,Receipt instruction with ID 229 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-C for amount 5893.53
2025-03-08 11:35:54,230,Delivery instruction with ID 230 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-C for amount 5893.53
2025-03-08 11:35:54,231,Delivery instruction with ID 231 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-D for amount 3877.11
2025-03-08 11:35:54,232,Receipt instruction with ID 232 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-D for amount 3877.11
2025-03-08 11:35:54,233,Receipt instruction with ID 233 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-C for amount 944.51
2025-03-08 11:35:54,234,Delivery instruction with ID 234 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-C for amount 944.51
2025-03-08 11:35:54,235,Receipt instruction with ID 235 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-C for amount 3802.34
2025-03-08 11:35:54,236,Delivery instruction with ID 236 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-C for amount 3802.34
2025-03-08 11:35:54,237,Delivery instruction with ID 237 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-B for amount 9838.83
2025-03-08 11:35:54,238,Receipt instruction with ID 238 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-B for amount 9838.83
2025-03-08 11:35:54,239,Delivery instruction with ID 239 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-D for amount 3876.93
2025-03-08 11:35:54,240,Receipt instruction with ID 240 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-D for amount 3876.93
2025-03-08 11:35:54,241,Delivery instruction with ID 241 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-A for amount 9505.91
2025-03-08 11:35:54,242,Receipt instruction with ID 242 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-A for amount 9505.91
2025-03-08 11:35:54,243,Receipt instruction with ID 243 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-D for amount 6795.81
2025-03-08 11:35:54,244,Delivery instruction with ID 244 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-D for amount 6795.81
2025-03-08 11:35:54,245,Delivery instruction with ID 245 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-B for amount 563.99
2025-03-08 11:35:54,246,Receipt instruction with ID 246 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-B for amount 563.99
2025-03-08 11:35:54,247,Delivery instruction with ID 247 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-D for amount 3163.82
2025-03-08 11:35:54,248,Receipt instruction with ID 248 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-D for amount 3163.82
2025-03-08 11:35:54,249,Delivery instruction with ID 249 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-D for amount 4162.13
2025-03-08 11:35:54,250,Receipt instruction with ID 250 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-D for amount 4162.13
2025-03-08 11:35:54,251,Delivery instruction with ID 251 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-A for amount 7549.28
2025-03-08 11:35:54,252,Receipt instruction with ID 252 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-A for amount 7549.28
2025-03-08 11:35:54,253,Delivery instruction with ID 253 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-D for amount 8417.67
2025-03-08 11:35:54,254,Receipt instruction with ID 254 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-D for amount 8417.67
2025-03-08 11:35:54,255,Receipt instruction with ID 255 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-D for amount 1384.73
2025-03-08 11:35:54,256,Delivery instruction with ID 256 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-D for amount 1384.73
2025-03-08 11:35:54,257,Receipt instruction with ID 257 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-B for amount 5257.5
2025-03-08 11:35:54,258,Delivery instruction with ID 258 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-B for amount 5257.5
2025-03-08 11:35:54,259,Receipt instruction with ID 259 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-D for amount 3173.19
2025-03-08 11:35:54,260,Delivery instruction with ID 260 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-D for amount 3173.19
2025-03-08 11:35:54,261,Receipt instruction with ID 261 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-A for amount 2992.86
2025-03-08 11:35:54,262,Delivery instruction with ID 262 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-A for amount 2992.86
2025-03-08 11:35:54,263,Receipt instruction with ID 263 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-A for amount 2760.06
2025-03-08 11:35:54,264,Delivery instruction with ID 264 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-A for amount 2760.06
2025-03-08 11:35:54,265,Delivery instruction with ID 265 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-C for amount 8571.21
2025-03-08 11:35:54,266,Receipt instruction with ID 266 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-C for amount 8571.21
2025-03-08 11:35:54,267,Receipt instruction with ID 267 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-D for amount 9592.97
2025-03-08 11:35:54,268,Delivery instruction with ID 268 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-D for amount 9592.97
2025-03-08 11:35:54,269,Receipt instruction with ID 269 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-C for amount 4628.39
2025-03-08 11:35:54,270,Delivery instruction with ID 270 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-C for amount 4628.39
2025-03-08 11:35:54,271,Receipt instruction with ID 271 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-B for amount 7277.09
2025-03-08 11:35:54,272,Delivery instruction with ID 272 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-B for amount 7277.09
2025-03-08 11:35:54,273,Delivery instruction with ID 273 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-D for amount 5037.99
2025-03-08 11:35:54,274,Receipt instruction with ID 274 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-D for amount 5037.99
2025-03-08 11:35:54,275,Receipt instruction with ID 275 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-C for amount 6155.77
2025-03-08 11:35:54,276,Delivery instruction with ID 276 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-C for amount 6155.77
2025-03-08 11:35:54,277,Delivery instruction with ID 277 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-B for amount 8253.97
2025-03-08 11:35:54,278,Receipt instruction with ID 278 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-B for amount 8253.97
2025-03-08 11:35:54,279,Receipt instruction with ID 279 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-B for amount 3259.99
2025-03-08 11:35:54,280,Delivery instruction with ID 280 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-B for amount 3259.99
2025-03-08 11:35:54,281,Delivery instruction with ID 281 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-A for amount 3407.19
2025-03-08 11:35:54,282,Receipt instruction with ID 282 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-A for amount 3407.19
2025-03-08 11:35:54,283,Delivery instruction with ID 283 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-C for amount 417.27
2025-03-08 11:35:54,284,Receipt instruction with ID 284 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-C for amount 417.27
2025-03-08 11:35:54,285,Receipt instruction with ID 285 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-D for amount 9863.88
2025-03-08 11:35:54,286,Delivery instruction with ID 286 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-D for amount 9863.88
2025-03-08 11:35:54,287,Receipt instruction with ID 287 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-C for amount 6967.71
2025-03-08 11:35:54,288,Delivery instruction with ID 288 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-C for amount 6967.71
2025-03-08 11:35:54,289,Receipt instruction with ID 289 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-B for amount 5644.68
2025-03-08 11:35:54,290,Delivery instruction with ID 290 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-B for amount 5644.68
2025-03-08 11:35:54,291,Receipt instruction with ID 291 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-B for amount 4361.93
2025-03-08 11:35:54,292,Delivery instruction with ID 292 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-B for amount 4361.93
2025-03-08 11:35:54,293,Delivery instruction with ID 293 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-D for amount 8352.7
2025-03-08 11:35:54,294,Receipt instruction with ID 294 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-D for amount 8352.7
2025-03-08 11:35:54,295,Delivery instruction with ID 295 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-A for amount 8963.8
2025-03-08 11:35:54,296,Receipt instruction with ID 296 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-A for amount 8963.8
2025-03-08 11:35:54,297,Receipt instruction with ID 297 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-C for amount 5957.61
2025-03-08 11:35:54,298,Delivery instruction with ID 298 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-C for amount 5957.61
2025-03-08 11:35:54,299,Delivery instruction with ID 299 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-B for amount 5378.08
2025-03-08 11:35:54,300,Receipt instruction with ID 300 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-B for amount 5378.08
2025-03-08 11:35:54,301,Delivery instruction with ID 301 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-A for amount 365.23
2025-03-08 11:35:54,302,Receipt instruction with ID 302 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-A for amount 365.23
2025-03-08 11:35:54,303,Receipt instruction with ID 303 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-C for amount 3060.96
2025-03-08 11:35:54,304,Delivery instruction with ID 304 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-C for amount 3060.96
2025-03-08 11:35:54,305,Receipt instruction with ID 305 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-D for amount 6071.31
2025-03-08 11:35:54,306,Delivery instruction with ID 306 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-D for amount 6071.31
2025-03-08 11:35:54,307,Delivery instruction with ID 307 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-B for amount 8656.64
2025-03-08 11:35:54,308,Receipt instruction with ID 308 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-B for amount 8656.64
2025-03-08 11:35:54,309,Receipt instruction with ID 309 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-A for amount 7532.51
2025-03-08 11:35:54,310,Delivery instruction with ID 310 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-A for amount 7532.51
2025-03-08 11:35:54,311,Receipt instruction with ID 311 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-B for amount 5375.77
2025-03-08 11:35:54,312,Delivery instruction with ID 312 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-B for amount 5375.77
2025-03-08 11:35:54,313,Receipt instruction with ID 313 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-A for amount 7782.0
2025-03-08 11:35:54,314,Delivery instruction with ID 314 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-A for amount 7782.0
2025-03-08 11:35:54,315,Delivery instruction with ID 315 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-A for amount 8521.16
2025-03-08 11:35:54,316,Receipt instruction with ID 316 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-A for amount 8521.16
2025-03-08 11:35:54,317,Delivery instruction with ID 317 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-C for amount 8779.6
2025-03-08 11:35:54,318,Receipt instruction with ID 318 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-C for amount 8779.6
2025-03-08 11:35:54,319,Receipt instruction with ID 319 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-C for amount 3116.04
2025-03-08 11:35:54,320,Delivery instruction with ID 320 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-C for amount 3116.04
2025-03-08 11:35:54,321,Receipt instruction with ID 321 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-B for amount 7462.98
2025-03-08 11:35:54,322,Delivery instruction with ID 322 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-B for amount 7462.98
2025-03-08 11:35:54,323,Receipt instruction with ID 323 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-B for amount 4494.8
2025-03-08 11:35:54,324,Delivery instruction with ID 324 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-B for amount 4494.8
2025-03-08 11:35:54,325,Delivery instruction with ID 325 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-B for amount 5969.81
2025-03-08 11:35:54,326,Receipt instruction with ID 326 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-B for amount 5969.81
2025-03-08 11:35:54,327,Receipt instruction with ID 327 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-D for amount 4254.99
2025-03-08 11:35:54,328,Delivery instruction with ID 328 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-D for amount 4254.99
2025-03-08 11:35:54,329,Delivery instruction with ID 329 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-D for amount 6594.68
2025-03-08 11:35:54,330,Receipt instruction with ID 330 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-D for amount 6594.68
2025-03-08 11:35:54,331,Receipt instruction with ID 331 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-C for amount 4546.65
2025-03-08 11:35:54,332,Delivery instruction with ID 332 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-C for amount 4546.65
2025-03-08 11:35:54,333,Delivery instruction with ID 333 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-A for amount 4400.56
2025-03-08 11:35:54,334,Receipt instruction with ID 334 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-A for amount 4400.56
2025-03-08 11:35:54,335,Delivery instruction with ID 335 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ABE98C3D0> for Bond-A for amount 9220.28
2025-03-08 11:35:54,336,Receipt instruction with ID 336 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-A for amount 9220.28
2025-03-08 11:35:54,337,Delivery instruction with ID 337 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-D for amount 1125.08
2025-03-08 11:35:54,338,Receipt instruction with ID 338 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-D for amount 1125.08
2025-03-08 11:35:54,339,Delivery instruction with ID 339 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6350> for Bond-D for amount 9706.63
2025-03-08 11:35:54,340,Receipt instruction with ID 340 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE63D0> for Bond-D for amount 9706.63
2025-03-08 11:35:54,341,Receipt instruction with ID 341 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE5D10> for Bond-C for amount 3099.87
2025-03-08 11:35:54,342,Delivery instruction with ID 342 created by institution <InstitutionAgent.InstitutionAgent object at 0x0000020ADEBE6010> for Bond-C for amount 3099.87
